over,runs,wickets
1,4,0
2,9,0
3,14,0
4,13,0
5,5,0
6,7,0
7,5,0
8,11,0
9,2,0
10,3,0
11,7,0
12,0,0
13,7,0
14,3,0
15,9,0
16,18,0
17,13,0
18,6,0
19,6,0
20,7,0
