bowler,overs,maidens,runs,wickets,economy
Irfan Pathan,4,0,24,0,6.0
Shahbaz Nadeem,4,0,20,0,5.0
Roelof van der Merwe,4,0,35,1,8.75
Umesh Yadav,4,0,31,2,7.75
Ajit Agarkar,3,0,37,0,12.33
Andre Russell,1,0,13,0,13.0
