bowler,overs,maidens,runs,wickets,economy
Boult,4,0,38,0,9.5
KM Asif,4,0,54,0,13.5
Ashwin,4,0,25,1,6.2
Holder,4,0,29,2,7.2
Chahal,4,0,50,1,12.5
