bowler,overs,maidens,runs,wickets,economy
Anil Kumble,4,0,33,1,8.25
Vinay Kumar,4,0,35,0,8.75
Abhimanyu Mithun,3,0,39,1,13.0
Jacques Kallis,3,0,26,0,8.67
Kevin Pietersen,1,0,3,0,3.0
KP Appanna,4,0,24,1,6.0
Cameron White,1,0,19,0,19.0
