Stat,Test,ODI,T20,IPL
Matches,0,0,19,0
Innings,0,0,14,0
Balls,0,0,222,0
Runs,0,0,336,0
Maidens,0,0,0,0
Wickets,0,0,9,0
Avg,0.0,0.0,37.33,0.0
Eco,0,0,9.08,0
SR,0.0,0.0,24.67,0.0
BBI,-/-,-/-,2/16,-/-
BBM,-/-,-/-,2/16,-/-
