batter,runs,balls,fours,sixes,strike_rate,dismissal
Sai Sudharsan,36,21,5,1,171.43,c Stubbs b Kuldeep Yadav
Shubman Gill,7,5,1,0,140.0,run out (Karun Nair)
Jos Buttler,97,54,11,4,179.63,not out
Sherfane Rutherford,43,34,1,3,126.47,c Mitchell Starc b Mukesh Kumar
Rahul Tewatia,11,3,1,1,366.67,not out
