Stat,Test,ODI,T20,IPL
Matches,0,7,8,18
Innings,0,6,3,1
Runs,0,15,1,2
Balls,0,55,7,6
Highest,0,5,1,2
Average,0,5,1,0
SR,0,27.28,14.29,33.34
Not Out,0,3,2,1
Fours,0,2,0,0
Sixes,0,0,0,0
Ducks,0,0,0,0
