batter,runs,balls,fours,sixes,strike_rate,dismissal
MS Dhoni,24,24,2,0,100.0,c Rayudu b Bumrah
Ajinkya Rahane,4,5,0,0,80.0,c Krunal Pandya b McClenaghan
Rajat Bhatia,3,2,0,0,150.0,not out
Saurabh Tiwary,57,45,4,2,126.67,c Hardik Pandya b Bumrah
Steven Smith,45,23,4,3,195.65,c Parthiv Patel b Bumrah
Thisara Perera,12,9,0,1,133.33,not out
Peter Handscomb,6,12,0,0,50.0,c J Buttler b Harbhajan
