Stat,Test,ODI,T20,IPL
Matches,0,0,7,0
Innings,0,0,7,0
Balls,0,0,139,0
Runs,0,0,173,0
Maidens,0,0,0,0
Wickets,0,0,3,0
Avg,0.0,0.0,57.67,0.0
Eco,0,0,7.47,0
SR,0.0,0.0,46.33,0.0
BBI,-/-,-/-,1/15,-/-
BBM,-/-,-/-,1/15,-/-
