over,runs,wickets
1,8,0
2,17,0
3,8,0
4,6,0
5,10,0
6,16,0
7,5,0
8,9,0
9,8,0
10,12,0
11,12,0
12,12,0
13,13,0
14,6,0
15,8,0
16,14,0
17,13,0
18,6,0
19,6,0
20,8,0
