bowler,overs,maidens,runs,wickets,economy
Manimaran Siddharth,4.0,0,29,0,7.2
Naveen-ul-Haq,4.0,0,37,1,9.2
Mayank Yadav,1.0,0,13,0,13.0
Yash Thakur,3.5,1,30,5,7.8
Krunal Pandya,4.0,0,11,3,2.8
Ravi Bishnoi,2.0,0,8,1,4.0
