Stat,Test,ODI,T20,IPL
Matches,0,0,0,7
Innings,0,0,0,1
Runs,0,0,0,1
Balls,0,0,0,3
Highest,0,0,0,1
Average,0,0,0,0
SR,0,0,0,33.34
Not Out,0,0,0,1
Fours,0,0,0,0
Sixes,0,0,0,0
Ducks,0,0,0,0
