Stat,Test,ODI,T20,IPL
Matches,0,0,0,5
Innings,0,0,0,4
Balls,0,0,0,48
Runs,0,0,0,94
Maidens,0,0,0,0
Wickets,0,0,0,2
Avg,0.0,0.0,0.0,47.0
Eco,0,0,0,11.75
SR,0.0,0.0,0.0,24.0
BBI,-/-,-/-,-/-,1/19
BBM,-/-,-/-,-/-,1/19
