Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,38(19),PBKS,T20,Hyderabad,06 May 26,200,3,3
INDIAN PREMIER LEAGUE 2026,61(28),KKR,T20,Hyderabad,03 May 26,217.8,9,3
INDIAN PREMIER LEAGUE 2026,76(30),MI,T20,Mumbai,29 Apr 26,253.3,4,8
INDIAN PREMIER LEAGUE 2026,6(5),RR,T20,Jaipur,25 Apr 26,120,0,1
INDIAN PREMIER LEAGUE 2026,37(26),DC,T20,Hyderabad,21 Apr 26,142.3,2,2
INDIAN PREMIER LEAGUE 2026,23(20),CSK,T20,Hyderabad,18 Apr 26,115,3,1
INDIAN PREMIER LEAGUE 2026,18(18),RR,T20,Hyderabad,13 Apr 26,100,3,0
INDIAN PREMIER LEAGUE 2026,38(23),PBKS,T20,New Chandigarh,11 Apr 26,165.2,5,1
INDIAN PREMIER LEAGUE 2026,7(8),LSG,T20,Hyderabad,05 Apr 26,87.5,1,0
INDIAN PREMIER LEAGUE 2026,46(21),KKR,T20,Kolkata,02 Apr 26,219,6,3
INDIAN PREMIER LEAGUE 2026,11(9),RCB,T20,Bengaluru,28 Mar 26,122.2,2,0
ICC MEN'S T20 WORLD CUP 2026,32(19),OMAN,T20I,Pallekele,20 Feb 26,168.4,6,0
ICC MEN'S T20 WORLD CUP 2026,56(29),SL,T20I,Pallekele,16 Feb 26,193.1,7,3
ICC MEN'S T20 WORLD CUP 2026,17(15),ZIM,T20I,Colombo,13 Feb 26,113.3,3,0
ICC MEN'S T20 WORLD CUP 2026,6(7),IRE,T20I,Colombo,11 Feb 26,85.7,1,0
"AUSTRALIA TOUR OF PAKISTAN, 2026",4(5),PAK,T20I,Lahore,31 Jan 26,80,1,0
"AUSTRALIA TOUR OF PAKISTAN, 2026",23(13),PAK,T20I,Lahore,29 Jan 26,176.9,2,2
"THE ASHES, 2025-26",163 & 29,ENG,Test,Sydney,04 Jan 26,98.1 & 82.8,24 & 4,1 & 0
"THE ASHES, 2025-26",12 & 46,ENG,Test,Melbourne,26 Dec 25,54.5 & 68.6,2 & 4,0 & 0
"THE ASHES, 2025-26",10 & 170,ENG,Test,Adelaide,17 Dec 25,35.7 & 77.6,1 & 16,0 & 2
"THE ASHES, 2025-26",33 & 22,ENG,Test,Brisbane,04 Dec 25,76.7 & 100,3 & 2,1 & 1
"THE ASHES, 2025-26",21 & 123,ENG,Test,Perth,21 Nov 25,60 & 148.1,1 & 16,0 & 4
"INDIA TOUR OF AUSTRALIA, 2025",6(4),IND,T20I,Hobart,02 Nov 25,150,1,0
"INDIA TOUR OF AUSTRALIA, 2025",28(15),IND,T20I,Melbourne,31 Oct 25,186.6,3,1
