Stat,Test,ODI,T20,IPL
Matches,65,79,53,49
Innings,43,43,4,6
Balls,1019,1203,36,58
Runs,633,1152,56,113
Maidens,14,0,0,0
Wickets,16,28,1,2
Avg,39.56,41.14,56.0,56.5
Eco,3.73,5.75,9.33,11.69
SR,63.69,42.96,36.0,29.0
BBI,4/10,4/28,1/16,2/30
BBM,4/10,4/28,1/16,2/30
