Stat,Test,ODI,T20,IPL
Matches,14,76,51,142
Innings,1,5,1,1
Balls,6,37,2,6
Runs,2,39,2,7
Maidens,0,0,0,0
Wickets,0,0,0,0
Avg,0.0,0.0,0.0,0.0
Eco,2,6.32,0,7
SR,0.0,0.0,0.0,0.0
BBI,0/2,0/1,0/2,0/7
BBM,0/2,0/1,0/2,0/7
