bowler,overs,maidens,runs,wickets,economy
Zaheer Khan,4.0,0,32,1,8.0
Nathan Coulter-Nile,4.0,1,30,2,7.5
Angelo Mathews,4.0,0,33,1,8.25
Yuvraj Singh,1.0,0,5,0,5.0
Amit Mishra,4.0,0,25,1,6.25
Imran Tahir,2.3,0,27,0,11.74
