over,runs,wickets
1,7,0
2,4,0
3,19,0
4,17,0
5,12,0
6,15,0
7,3,0
8,11,0
9,1,0
10,7,0
11,5,0
12,9,0
13,20,0
14,1,0
15,3,0
16,5,0
17,7,0
18,2,0
19,3,0
20,7,0
