batter,runs,balls,fours,sixes,strike_rate,dismissal
Ajinkya Rahane,11,9,2,0,122.22,c Jackson b Umesh
Rahul Tripathi,93,52,9,7,178.85,c (sub)Rovman Powell b C Woakes
Steven Smith,9,9,0,1,100.0,b C Woakes
Manoj Tiwary,8,9,1,0,88.89,b C Woakes
Ben Stokes,14,15,1,0,93.33,c and b Narine
MS Dhoni,5,9,0,0,55.56,c Jackson b Kuldeep Yadav
Daniel Christian,9,10,0,1,90.0,not out
Washington Sundar,1,3,0,0,33.33,not out
