bowler,overs,maidens,runs,wickets,economy
Deepak Chahar,4,0,28,0,7.0
Harbhajan Singh,4,0,57,3,14.2
Dwayne Bravo,4,0,27,0,6.8
Imran Tahir,4,0,36,0,9.0
Ravindra Jadeja,2,0,16,1,8.0
