bowler,overs,maidens,runs,wickets,economy
Shaun Tait,3.0,0,36,0,12.0
Jacob Oram,2.0,0,32,1,16.0
Nayan Doshi,1.2,0,15,1,12.5
Ankeet Chavan,1.0,0,10,0,10.0
