Stat,Test,ODI,T20,IPL
Matches,0,4,45,91
Innings,0,4,43,91
Balls,0,240,963,2062
Runs,0,190,1213,2635
Maidens,0,0,1,1
Wickets,0,10,73,110
Avg,0.0,19.0,16.62,23.95
Eco,0,4.75,7.56,7.67
SR,0.0,24.0,13.19,18.75
BBI,-/-,5/42,5/17,5/20
BBM,-/-,5/42,5/17,5/20
