batter,runs,balls,fours,sixes,strike_rate,dismissal
Wei Haiting,2,3,0,0,66.67,b Iqra Sahar
Jiaping Li,19,31,0,0,61.29,b Kary Chan
Cai Yuzhi,0,3,0,0,0.0,c Alison Siu b Iqra Sahar
Mingyue Zhu,59,56,5,1,105.36,st Yasmin Daswani b Joyleen Kaur
Wang Huiying,10,13,1,0,76.92,c Iqra Sahar b Joyleen Kaur
Gong Yuting,8,12,0,0,66.67,not out
Ma Ruike,4,3,0,0,133.33,run out (Maryam Bibi/Alison Siu)
