bowler,overs,maidens,runs,wickets,economy
Iqra Sahar,2,0,3,2,1.5
Kary Chan,4,0,11,1,2.8
Joyleen Kaur,4,0,25,2,6.2
Alison Siu,4,0,25,0,6.2
Ruchitha Venkatesh,4,0,23,0,5.8
Maryam Bibi,2,0,22,0,11.0
