Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,0-17,IDN,T20I,"Sano, Kanto",08 May 26,17,1,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,1-5,SIN,T20I,Bangkok,10 Dec 25,2.5,2,1
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",2-17,IDN,T20I,Incheon,04 Oct 24,4.2,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",3-23,JPN,T20I,Incheon,02 Oct 24,5.7,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",3-18,SKR,T20I,Incheon,01 Oct 24,4.5,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",1-11,IDN,T20I,Incheon,29 Sep 24,5.5,2,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-17,JPN,T20I,Incheon,28 Sep 24,5.6,3,0
"T20I TRI-SERIES IN SOUTH KOREA, 2024",0-14,JPN,T20I,Incheon,26 Sep 24,7,2,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,0-16,IDN,T20I,Bali,23 Dec 23,8,2,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,0-9,IDN,T20I,Bali,23 Dec 23,9,1,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,0-27,IDN,T20I,Bali,22 Dec 23,9,3,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,0-7,PNG,T20I,Port Moresby,28 Jul 23,17.5,0.4,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,1-15,JPN,T20I,Port Moresby,26 Jul 23,5,3,1
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,2-19,VAN,T20I,Port Moresby,25 Jul 23,6.3,3,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,2-33,PNG,T20I,Port Moresby,23 Jul 23,8.2,4,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,0-20,JPN,T20I,Port Moresby,22 Jul 23,6.6,3,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2023,2-32,CBD,T20I,Phnom Penh,10 May 23,8,4,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2023,2-35,SIN,T20I,Phnom Penh,03 May 23,8.7,4,0
ICC MENS T20 WORLD CUP QUALIFIER A 2022,0-36,GER,T20I,Al Amerat,24 Feb 22,14.4,2.5,0
ICC MENS T20 WORLD CUP QUALIFIER A 2022,1-37,BHR,T20I,Al Amerat,22 Feb 22,9.2,4,0
ICC MENS T20 WORLD CUP QUALIFIER A 2022,0-13,OMAN,T20I,Al Amerat,21 Feb 22,13,1,0
ICC MENS T20 WORLD CUP QUALIFIER A 2022,1-36,NEP,T20I,Al Amerat,19 Feb 22,9,4,0
ICC MENS T20 WORLD CUP QUALIFIER A 2022,0-48,CAN,T20I,Al Amerat,18 Feb 22,12,4,0
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,1-8,VAN,T20I,Port Moresby,24 Mar 19,4,2,0
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,0-36,PNG,T20I,Port Moresby,23 Mar 19,18,2,0
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,1-26,VAN,T20I,Port Moresby,23 Mar 19,6.5,4,0
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,1-19,PNG,T20I,Port Moresby,22 Mar 19,6.3,3,0
