Stat,Test,ODI,T20,IPL
Matches,0,0,34,0
Innings,0,0,27,0
Balls,0,0,459,0
Runs,0,0,594,0
Maidens,0,0,2,0
Wickets,0,0,24,0
Avg,0.0,0.0,24.75,0.0
Eco,0,0,7.76,0
SR,0.0,0.0,19.13,0.0
BBI,-/-,-/-,3/18,-/-
BBM,-/-,-/-,3/18,-/-
