Stat,Test,ODI,T20,IPL
Matches,0,0,0,9
Innings,0,0,0,9
Balls,0,0,0,180
Runs,0,0,0,285
Maidens,0,0,0,0
Wickets,0,0,0,8
Avg,0.0,0.0,0.0,35.63
Eco,0,0,0,9.5
SR,0.0,0.0,0.0,22.5
BBI,-/-,-/-,-/-,3/33
BBM,-/-,-/-,-/-,3/33
