bowler,overs,maidens,runs,wickets,economy
Albie Morkel,4,0,38,3,9.5
Doug Bollinger,4,0,26,2,6.5
Ravichandran Ashwin,4,0,23,0,5.75
Suraj Randiv,4,0,34,0,8.5
Shadab Jakati,4,0,23,2,5.75
