over,runs,wickets
1,11,0
2,9,0
3,13,0
4,2,0
5,13,0
6,13,0
7,12,0
8,3,0
9,17,0
10,12,0
11,6,0
12,7,0
13,2,0
14,3,0
15,3,0
16,8,0
17,8,0
18,8,0
19,4,0
20,0,0
