bowler,overs,maidens,runs,wickets,economy
Abhishek Sharma,1,0,7,0,7.0
Bhuvneshwar,4,0,28,1,7.0
T Natarajan,4,0,39,1,9.8
Cummins,4,0,29,1,7.2
Markande,2,0,21,0,10.5
Shahbaz Ahmed,1,0,11,1,11.0
Jaydev Unadkat,4,0,29,1,7.2
