over,runs,wickets
1,1,0
2,5,0
3,12,0
4,14,0
5,2,0
6,4,0
7,11,0
8,3,0
9,3,0
10,10,0
11,5,0
12,3,0
13,4,0
14,6,0
15,7,0
16,2,0
17,7,0
18,15,0
19,6,0
20,15,0
