bowler,overs,maidens,runs,wickets,economy
Yusuf Pathan,1,0,4,0,4.0
Ankit Rajpoot,3,0,21,1,7.0
Shakib Al Hasan,4,0,34,1,8.5
Sunil Narine,4,0,26,3,6.5
Jason Holder,3,0,21,0,7.0
Colin Munro,1,0,8,0,8.0
Kuldeep Yadav,4,0,28,2,7.0
