batter,runs,balls,fours,sixes,strike_rate,dismissal
W Saha,81,43,10,4,188.37,c (sub)Prerak Mankad b Avesh Khan
Shubman Gill,94,51,2,7,184.31,not out
Hardik Pandya,25,15,1,2,166.67,c Krunal Pandya b Mohsin Khan
Miller,21,12,2,1,175.0,not out
