Stat,Test,ODI,T20,IPL
Matches,49,31,76,135
Innings,0,0,0,0
Balls,0,0,0,0
Runs,0,0,0,0
Maidens,0,0,0,0
Wickets,0,0,0,0
Avg,0.0,0.0,0.0,0.0
Eco,0,0,0,0
SR,0.0,0.0,0.0,0.0
BBI,-/-,-/-,-/-,-/-
BBM,-/-,-/-,-/-,-/-
