bowler,overs,maidens,runs,wickets,economy
Vidhwath Kaverappa,4,0,36,2,9.0
Arshdeep Singh,3,0,41,1,13.7
Sam Curran,3,0,50,1,16.7
Harshal Patel,4,0,38,3,9.5
Rahul Chahar,3,0,47,0,15.7
Livingstone,3,0,28,0,9.3
