over,runs,wickets
1,11,0
2,8,0
3,1,0
4,16,0
5,8,0
6,12,0
7,16,0
8,18,0
9,16,0
10,13,0
11,6,0
12,8,0
13,11,0
14,9,0
15,11,0
16,21,0
17,15,0
18,17,0
19,21,0
20,3,0
