bowler,overs,maidens,runs,wickets,economy
RP Singh,4,0,21,2,5.25
S Sreesanth,4,1,22,0,5.5
Vinay Kumar,4,0,25,3,6.25
Thisara Perera,4,0,30,1,7.5
Raiphi Gomez,1,0,4,0,4.0
Ravindra Jadeja,3,0,25,0,8.33
