over,runs,wickets
1,2,0
2,11,0
3,7,0
4,12,0
5,16,0
6,5,0
7,6,0
8,5,0
9,11,0
10,11,0
11,4,0
12,5,0
13,7,0
14,6,0
15,8,0
16,14,0
17,8,0
18,9,0
19,14,0
20,8,0
