bowler,overs,maidens,runs,wickets,economy
Gurnoor Brar,3,0,42,0,14.0
Arshdeep Singh,4,0,54,1,13.5
Rabada,4,0,52,2,13.0
Raza,1,0,17,0,17.0
Rahul Chahar,4,0,29,0,7.2
Sam Curran,3,0,38,1,12.7
Livingstone,1,0,19,1,19.0
