bowler,overs,maidens,runs,wickets,economy
Sam Curran,4,0,60,1,15.0
Arshdeep Singh,4,0,45,2,11.2
Harshal Patel,3,0,48,1,16.0
Rabada,3,0,52,0,17.3
Rahul Chahar,4,0,33,1,8.2
Harpreet Brar,2,0,21,0,10.5
