bowler,overs,maidens,runs,wickets,economy
Riley Meredith,3.2,0,29,1,8.7
Mohammed Shami,3.4,0,28,1,7.6
Ravi Bishnoi,4.0,0,17,2,4.2
Harpreet Brar,4.0,1,19,3,4.8
Chris Jordan,4.0,0,31,1,7.8
Deepak Hooda,1.0,0,13,0,13.0
