Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",3(5),MLYW,T20I,Mong Kok,08 May 26,60,0,0
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",DNB,HKC W,T20I,Mong Kok,08 May 26,DNB,DNB,DNB
"HONG KONG, CHINA WOMEN T20I TRI-SERIES, 2026",10(13),MLYW,T20I,Mong Kok,07 May 26,76.9,0,0
ASIAN CRICKET COUNCIL WOMENS PREMIER CUP 2024,1(6),UAEW,T20I,Bangi,10 Feb 24,16.6,0,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,2*(9),KUWW,T20I,Kuala Lumpur,31 Aug 23,22.2,0,0
WOMENS EAST ASIA CUP 2023,0(1),HKC W,T20I,Hangzhou,28 May 23,0,0,0
WOMENS EAST ASIA CUP 2023,1(4),JPNW,T20I,Hangzhou,27 May 23,25,0,0
WOMENS EAST ASIA CUP 2023,1(3),JPNW,T20I,Hangzhou,26 May 23,33.3,0,0
WOMENS EAST ASIA CUP 2023,9(13),HKC W,T20I,Hangzhou,26 May 23,69.2,0,0
WOMENS EAST ASIA CUP 2023,13*(11),HKC W,T20I,Hangzhou,25 May 23,118.1,1,0
