over,runs,wickets
1,7,0
2,6,0
3,8,0
4,12,0
5,13,0
6,8,0
7,5,0
8,7,0
9,13,0
10,9,0
11,7,0
12,14,0
13,9,0
14,14,0
15,17,0
16,12,0
17,14,0
18,9,0
19,15,0
20,2,0
