Stat,Test,ODI,T20,IPL
Matches,67,94,72,156
Innings,118,86,68,147
Runs,4053,3360,2265,5690
Balls,7810,3715,1628,4099
Highest,199,112,110,152
Average,35.87,50.91,37.75,46.26
SR,51.90,90.45,139.13,138.82
Not Out,5,20,8,24
Fours,484,259,191,500
Sixes,30,76,99,232
Ducks,9,3,5,5
