bowler,overs,maidens,runs,wickets,economy
Sandeep Sharma,2.0,1,6,1,3.0
Mitchell Johnson,3.0,0,28,0,9.33
Mohit Sharma,2.0,0,10,0,5.0
Axar Patel,3.0,0,25,1,8.33
Pardeep Sahu,2.3,0,27,0,11.74
Glenn Maxwell,1.0,0,11,0,11.0
