Stat,Test,ODI,T20,IPL
Matches,0,0,0,1
Innings,0,0,0,1
Runs,0,0,0,15
Balls,0,0,0,11
Highest,0,0,0,15
Average,0,0,0,15
SR,0,0,0,136.37
Not Out,0,0,0,0
Fours,0,0,0,0
Sixes,0,0,0,1
Ducks,0,0,0,0
