bowler,overs,maidens,runs,wickets,economy
Vaibhav Arora,4,0,38,2,9.5
Anukul Roy,4,0,32,2,8.0
Navdeep Saini,3,0,37,0,12.3
Sunil Narine,4,0,13,1,3.2
Kartik Tyagi,3,0,31,1,10.3
Cameron Green,2,0,28,1,14.0
