bowler,overs,maidens,runs,wickets,economy
Robin Peterson,1,0,3,0,3.0
RP Singh,4,0,27,1,6.75
Clint McKay,4,0,36,1,9.0
Munaf Patel,4,1,41,0,10.25
Harbhajan Singh,3,0,29,0,9.67
Kieron Pollard,3,0,27,0,9.0
James Franklin,1,0,5,1,5.0
