Stat,Test,ODI,T20,IPL
Matches,0,0,0,24
Innings,0,0,0,20
Runs,0,0,0,315
Balls,0,0,0,196
Highest,0,0,0,74
Average,0,0,0,21
SR,0,0,0,160.72
Not Out,0,0,0,5
Fours,0,0,0,18
Sixes,0,0,0,25
Ducks,0,0,0,0
