over,runs,wickets
1,7,0
2,0,0
3,4,0
4,8,0
5,16,0
6,11,0
7,3,0
8,6,0
9,12,0
10,4,0
11,4,0
12,16,0
13,5,0
14,4,0
15,5,0
16,5,0
17,5,0
18,7,0
19,13,0
20,3,0
