bowler,overs,maidens,runs,wickets,economy
Hayden Dickson,3.0,0,13,1,4.3
Jared Tutty,3.0,0,10,2,3.3
Oscar Taylor,3.0,1,8,2,2.7
Quin Stephens,3.0,0,4,3,1.3
Cory Dickson,2.2,0,4,2,1.7
Aue Parima,2.0,0,7,0,3.5
