over,runs,wickets
1,8,0
2,5,0
3,5,0
4,17,0
5,6,0
6,25,0
7,2,0
8,7,0
9,7,0
10,6,0
11,5,0
12,13,0
13,11,0
14,9,0
15,5,0
16,19,0
17,17,0
18,3,0
19,15,0
20,15,0
