bowler,overs,maidens,runs,wickets,economy
Zaheer Khan,4,0,27,1,6.75
Sreenath Aravind,4,0,30,1,7.5
Daniel Vettori,4,0,25,1,6.25
Chris Gayle,2,0,20,0,10.0
Abhimanyu Mithun,4,0,37,2,9.25
JS Mohammad,2,0,17,0,8.5
