batter,runs,balls,fours,sixes,strike_rate,dismissal
Nitish Rana,9,12,2,0,75.0,c Dhoni b D Chahar
Shubman Gill,0,1,0,0,0.0,c Lungi Ngidi b D Chahar
Rahul Tripathi,8,9,1,0,88.89,c Dhoni b Lungi Ngidi
Eoin Morgan,7,7,1,0,100.0,c Dhoni b D Chahar
Sunil Narine,4,3,1,0,133.33,c Ravindra Jadeja b D Chahar
Dinesh Karthik,40,24,4,2,166.67,lbw b Lungi Ngidi
Andre Russell,54,22,3,6,245.45,b Sam Curran
Pat Cummins,66,34,4,6,194.12,not out
Kamlesh Nagarkoti,0,2,0,0,0.0,c du Plessis b Lungi Ngidi
Varun Chakravarthy,0,1,0,0,0.0,run out (D Chahar/Sam Curran)
Prasidh Krishna,0,1,0,0,0.0,run out (D Chahar/Thakur)
