over,runs,wickets
1,5,0
2,9,0
3,3,0
4,5,0
5,9,0
6,14,0
7,8,0
8,13,0
9,7,0
10,24,0
11,14,0
12,12,0
13,4,0
14,11,0
15,8,0
16,30,0
17,5,0
18,12,0
19,8,0
20,1,0
