Stat,Test,ODI,T20,IPL
Matches,0,0,0,3
Innings,0,0,0,1
Balls,0,0,0,12
Runs,0,0,0,25
Maidens,0,0,0,0
Wickets,0,0,0,0
Avg,0.0,0.0,0.0,0.0
Eco,0,0,0,12.5
SR,0.0,0.0,0.0,0.0
BBI,-/-,-/-,-/-,0/25
BBM,-/-,-/-,-/-,0/25
