Stat,Test,ODI,T20,IPL
Matches,0,0,0,3
Innings,0,0,0,2
Runs,0,0,0,49
Balls,0,0,0,36
Highest,0,0,0,43
Average,0,0,0,49
SR,0,0,0,136.12
Not Out,0,0,0,1
Fours,0,0,0,7
Sixes,0,0,0,1
Ducks,0,0,0,0
