Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"GIBRALTAR TOUR OF MALTA, 2026",0-42,GIB,T20I,Marsa,08 May 26,10.5,4,0
"GIBRALTAR TOUR OF MALTA, 2026",2-26,GIB,T20I,Marsa,08 May 26,6.5,4,0
"GIBRALTAR TOUR OF MALTA, 2026",1-30,GIB,T20I,Marsa,07 May 26,7.5,4,0
"GIBRALTAR TOUR OF MALTA, 2026",2-18,GIB,T20I,Marsa,07 May 26,4.5,4,1
"CONTINENTAL CUP, 2025",2-19,AUT,T20I,Ilfov County,29 Jun 25,4.7,4,0
"CONTINENTAL CUP, 2025",0-8,ROM,T20I,Ilfov County,28 Jun 25,2.6,3,0
"CONTINENTAL CUP, 2025",2-28,BEL,T20I,Ilfov County,26 Jun 25,7,4,0
"CONTINENTAL CUP, 2025",1-14,FRA,T20I,Ilfov County,26 Jun 25,3.5,4,1
CONTINENTAL CUP 2023,0-24,ROM,T20I,Ilfov County,20 Aug 23,10.4,2.3,0
CONTINENTAL CUP 2023,1-33,ROM,T20I,Ilfov County,20 Aug 23,8.2,4,0
CONTINENTAL CUP 2023,1-24,ROM,T20I,Ilfov County,19 Aug 23,6,4,0
CONTINENTAL CUP 2023,2-25,ROM,T20I,Ilfov County,19 Aug 23,6.2,4,0
CONTINENTAL CUP 2023,0-18,ROM,T20I,Ilfov County,18 Aug 23,6,3,0
VALLETTA CUP 2023,2-19,FRA,T20I,Marsa,12 Jul 23,6.3,3,0
MDINA CUP 2023,0-19,LUX,T20I,Marsa,11 Jul 23,6.3,3,0
MDINA CUP 2023,0-31,FRA,T20I,Marsa,10 Jul 23,7.7,4,0
MDINA CUP 2023,1-13,FRA,T20I,Marsa,10 Jul 23,6.5,2,0
ICC MENS T20 WORLD CUP EUROPE QUALIFIER GROUP C 2022,1-31,GIB,T20I,Brussels,03 Jul 22,10.3,3,0
ICC MENS T20 WORLD CUP EUROPE QUALIFIER GROUP C 2022,0-13,ISR,T20I,Ghent,01 Jul 22,3.2,4,0
ICC MENS T20 WORLD CUP EUROPE QUALIFIER GROUP C 2022,0-21,PORT,T20I,Ghent,29 Jun 22,7,3,0
ICC MENS T20 WORLD CUP EUROPE QUALIFIER GROUP C 2022,0-25,ESP,T20I,Brussels,28 Jun 22,8.3,3,0
"MALTA TOUR OF BELGIUM, 2022",2-22,BEL,T20I,Brussels,12 Jun 22,7.3,3,0
"MALTA TOUR OF BELGIUM, 2022",0-14,BEL,T20I,Ghent,11 Jun 22,14,1,0
VALLETTA CUP 2022,1-28,ROM,T20I,Marsa,15 May 22,9.3,3,0
VALLETTA CUP 2022,2-41,BGR,T20I,Marsa,14 May 22,10.2,4,0
VALLETTA CUP 2022,0-26,CZE,T20I,Marsa,12 May 22,6.5,4,0
