Stat,Test,ODI,T20,IPL
Matches,0,0,0,68
Innings,0,0,0,7
Balls,0,0,0,57
Runs,0,0,0,125
Maidens,0,0,0,0
Wickets,0,0,0,2
Avg,0.0,0.0,0.0,62.5
Eco,0,0,0,13.16
SR,0.0,0.0,0.0,28.5
BBI,-/-,-/-,-/-,1/9
BBM,-/-,-/-,-/-,1/9
