bowler,overs,maidens,runs,wickets,economy
Albie Morkel,3.0,0,36,2,12.0
Thisara Perera,3.3,0,28,2,8.48
Ravichandran Ashwin,2.0,0,21,0,10.5
Rajat Bhatia,4.0,0,19,2,4.75
Ankit Sharma,3.0,0,26,0,8.67
Murugan Ashwin,4.0,0,32,1,8.0
