bowler,overs,maidens,runs,wickets,economy
Albie Morkel,4,0,28,1,7.0
Sudeep Tyagi,4,0,19,0,4.75
Lakshmipathy Balaji,4,0,49,1,12.25
Muthiah Muralidaran,4,0,25,3,6.25
Ravichandran Ashwin,4,0,40,0,10.0
