Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"GIBRALTAR TOUR OF MALTA, 2026",0-17,Malta,T20I,Marsa,08 May 26,17,1,0
"GIBRALTAR TOUR OF MALTA, 2026",0-20,Malta,T20I,Marsa,07 May 26,10,2,0
BULGARIA T20I TRI-SERIES 2025,0-43,BGR,T20I,Sofia,13 Jul 25,14.3,3,0
BULGARIA T20I TRI-SERIES 2025,0-15,TKY,T20I,Sofia,12 Jul 25,3.7,4,0
BULGARIA T20I TRI-SERIES 2025,1-3,TKY,T20I,Sofia,11 Jul 25,3,1,0
BULGARIA T20I TRI-SERIES 2025,0-42,BGR,T20I,Sofia,11 Jul 25,21,2,0
BULGARIA T20I TRI-SERIES 2025,2-28,BGR,T20I,Sofia,10 Jul 25,7,4,0
"SERBIA TOUR OF GIBRALTAR, 2024",2-14,SRB,T20I,Gibraltar,30 Sep 24,7,2,0
CONTINENTAL CUP 2024,0-19,HUN,T20I,Ilfov County,26 May 24,9.5,2,0
CONTINENTAL CUP 2024,1-32,ROM,T20I,Ilfov County,25 May 24,8,4,0
CONTINENTAL CUP 2024,0-29,HUN,T20I,Ilfov County,24 May 24,7.2,4,0
LUXEMBOURG TOUR OF GIBRALTAR 2023,2-3,LUX,T20I,Gibraltar,15 Oct 23,3,1,0
LUXEMBOURG TOUR OF GIBRALTAR 2023,1-20,LUX,T20I,Gibraltar,15 Oct 23,10,2,0
SERBIA TOUR OF GIBRALTAR 2023,3-10,SRB,T20I,Gibraltar,05 Oct 23,4,2.5,0
SERBIA TOUR OF GIBRALTAR 2023,0-13,SRB,T20I,Gibraltar,05 Oct 23,13,1,0
GIBRALTAR T20I TRI-SERIES 2023,1-23,Malta,T20I,Gibraltar,07 May 23,11.5,2,0
GIBRALTAR T20I TRI-SERIES 2023,2-10,PORT,T20I,Gibraltar,07 May 23,3.3,3,0
GIBRALTAR T20I TRI-SERIES 2023,1-20,PORT,T20I,Gibraltar,06 May 23,6.6,3,0
GIBRALTAR T20I TRI-SERIES 2023,2-2,Malta,T20I,Gibraltar,05 May 23,2,1,0
VALLETTA CUP 2022,0-15,ROM,T20I,Marsa,14 May 22,15,1,0
VALLETTA CUP 2022,1-39,BGR,T20I,Marsa,13 May 22,9.7,4,0
"GIBRALTAR TOUR OF MALTA, 2021",0-28,Malta,T20I,Marsa,25 Oct 21,9.3,3,0
VALLETTA CUP 2021,0-4,SUI,T20I,Marsa,22 Oct 21,10,0.4,0
VALLETTA CUP 2021,0-14,Malta,T20I,Marsa,21 Oct 21,14,1,0
