Stat,Test,ODI,T20,IPL
Matches,0,0,33,0
Innings,0,0,24,0
Balls,0,0,327,0
Runs,0,0,463,0
Maidens,0,0,0,0
Wickets,0,0,19,0
Avg,0.0,0.0,24.37,0.0
Eco,0,0,8.5,0
SR,0.0,0.0,17.21,0.0
BBI,-/-,-/-,3/10,-/-
BBM,-/-,-/-,3/10,-/-
