over,runs,wickets
1,12,0
2,17,0
3,15,0
4,3,0
5,10,0
6,8,0
7,6,0
8,6,0
9,11,0
10,8,0
11,13,0
12,7,0
13,6,0
14,10,0
15,9,0
16,8,0
17,5,0
18,14,0
19,12,0
20,7,0
